# Reciprocal collectivity of fluctuations=  3.0
# kappa=  1.000
# Frequency reported in internal units: 0.156 ps^(-1), kT/h/ is 2.47 internal units (om-2)= 0.164
#mode pc_therm cumul om-2(harm)  RMSD  Coll_cart Coll_MW Coll_tors Max_dev_atom
  351  0.0000 1.000  0.02112  0.00247  0.235 0.306 0.187  0.067
  352  0.0000 1.000  0.02101  0.00246  0.220 0.302 0.134  0.111
  353  0.0000 1.000  0.02085  0.00245  0.276 0.341 0.241  0.043
  354  0.0000 1.000  0.02077  0.00245  0.237 0.314 0.170  0.057
  355  0.0000 1.000  0.02065  0.00244  0.280 0.367 0.188  0.052
  356  0.0000 1.000  0.02056  0.00243  0.281 0.352 0.159  0.072
  357  0.0000 1.000  0.02047  0.00243  0.285 0.322 0.213  0.048
  358  0.0000 1.000  0.02035  0.00242  0.252 0.325 0.205  0.058
  359  0.0000 1.000   0.0203  0.00242  0.212 0.283 0.147  0.072
  360  0.0000 1.000   0.0201  0.00241  0.239 0.280 0.235  0.057
  361  0.0000 1.000  0.02005   0.0024  0.247 0.309 0.163  0.047
  362  0.0000 1.000  0.02003   0.0024  0.230 0.306 0.210  0.039
  363  0.0000 1.000  0.01996   0.0024  0.262 0.331 0.202  0.049
  364  0.0000 1.000  0.01974  0.00238  0.247 0.310 0.173  0.067
  365  0.0000 1.000  0.01971  0.00238  0.268 0.345 0.167  0.057
  366  0.0000 1.000  0.01964  0.00238  0.098 0.125 0.030  0.118
  367  0.0000 1.000   0.0195  0.00237  0.198 0.261 0.081  0.085
  368  0.0000 1.000   0.0194  0.00236  0.258 0.331 0.169  0.070
  369  0.0000 1.000  0.01932  0.00236  0.236 0.323 0.201  0.068
  370  0.0000 1.000  0.01908  0.00234  0.236 0.301 0.195  0.049
  371  0.0000 1.000  0.01901  0.00234  0.186 0.238 0.170  0.059
  372  0.0000 1.000  0.01893  0.00233  0.277 0.346 0.191  0.045
  373  0.0000 1.000  0.01884  0.00233  0.255 0.330 0.184  0.048
  374  0.0000 1.000  0.01878  0.00232  0.253 0.324 0.132  0.056
  375  0.0000 1.000  0.01873  0.00232  0.254 0.326 0.193  0.041
  376  0.0000 1.000   0.0186  0.00231  0.275 0.358 0.190  0.044
  377  0.0000 1.000  0.01853  0.00231  0.254 0.328 0.210  0.060
  378  0.0000 1.000   0.0183  0.00229  0.211 0.265 0.158  0.060
  379  0.0000 1.000  0.01829  0.00229  0.233 0.282 0.148  0.078
  380  0.0000 1.000  0.01819  0.00229  0.249 0.335 0.207  0.051
  381  0.0000 1.000  0.01805  0.00228  0.256 0.331 0.203  0.055
  382  0.0000 1.000  0.01802  0.00228  0.215 0.258 0.170  0.043
  383  0.0000 1.000  0.01789  0.00227  0.232 0.324 0.145  0.068
  384  0.0000 1.000  0.01775  0.00226  0.260 0.354 0.281  0.044
  385  0.0000 1.000   0.0177  0.00226  0.230 0.283 0.160  0.059
  386  0.0000 1.000  0.01764  0.00225  0.148 0.198 0.084  0.111
  387  0.0000 1.000  0.01757  0.00225  0.248 0.312 0.209  0.044
  388  0.0000 1.000  0.01745  0.00224  0.208 0.275 0.184  0.045
  389  0.0000 1.000  0.01738  0.00224  0.202 0.285 0.128  0.096
  390  0.0000 1.000  0.01731  0.00223  0.193 0.255 0.130  0.066
  391  0.0000 1.000   0.0172  0.00222  0.250 0.318 0.199  0.039
  392  0.0000 1.000  0.01717  0.00222  0.224 0.302 0.164  0.051
  393  0.0000 1.000  0.01702  0.00221  0.174 0.237 0.151  0.053
  394  0.0000 1.000   0.0169  0.00221  0.248 0.326 0.207  0.050
  395  0.0000 1.000  0.01684   0.0022  0.219 0.299 0.154  0.075
  396  0.0000 1.000  0.01679   0.0022  0.260 0.375 0.188  0.045
  397  0.0000 1.000  0.01666  0.00219  0.192 0.237 0.130  0.068
  398  0.0000 1.000  0.01658  0.00218  0.228 0.323 0.163  0.050
  399  0.0000 1.000  0.01647  0.00218  0.219 0.299 0.133  0.080
  400  0.0000 1.000  0.01637  0.00217  0.240 0.314 0.161  0.053
  401  0.0000 1.000  0.01629  0.00216  0.232 0.316 0.180  0.062
  402  0.0000 1.000  0.01623  0.00216  0.244 0.310 0.211  0.047
  403  0.0000 1.000  0.01622  0.00216  0.247 0.329 0.160  0.057
  404  0.0000 1.000  0.01602  0.00215  0.180 0.237 0.141  0.091
  405  0.0000 1.000  0.01598  0.00214  0.228 0.302 0.177  0.050
  406  0.0000 1.000  0.01594  0.00214  0.044 0.054 0.029  0.151
  407  0.0000 1.000  0.01592  0.00214  0.198 0.253 0.172  0.082
  408  0.0000 1.000  0.01583  0.00213  0.273 0.350 0.218  0.045
  409  0.0000 1.000  0.01581  0.00213  0.229 0.286 0.140  0.055
  410  0.0000 1.000  0.01573  0.00213  0.241 0.297 0.153  0.076
  411  0.0000 1.000  0.01561  0.00212  0.279 0.374 0.226  0.052
  412  0.0000 1.000  0.01553  0.00211  0.239 0.324 0.210  0.047
  413  0.0000 1.000   0.0154  0.00211  0.250 0.342 0.225  0.052
  414  0.0000 1.000  0.01538   0.0021  0.182 0.242 0.150  0.068
  415  0.0000 1.000  0.01531   0.0021  0.183 0.251 0.181  0.044
  416  0.0000 1.000  0.01516  0.00209  0.236 0.291 0.174  0.057
  417  0.0000 1.000  0.01511  0.00208  0.222 0.311 0.156  0.074
  418  0.0000 1.000  0.01504  0.00208  0.242 0.330 0.150  0.059
  419  0.0000 1.000  0.01493  0.00207  0.219 0.325 0.136  0.061
  420  0.0000 1.000  0.01487  0.00207  0.223 0.287 0.158  0.071
  421  0.0000 1.000  0.01479  0.00206  0.173 0.230 0.141  0.051
  422  0.0000 1.000  0.01463  0.00205  0.223 0.306 0.188  0.043
  423  0.0000 1.000  0.01454  0.00205  0.246 0.330 0.209  0.047
  424  0.0000 1.000   0.0145  0.00204  0.222 0.318 0.188  0.058
  425  0.0000 1.000  0.01437  0.00203  0.241 0.310 0.191  0.043
  426  0.0000 1.000  0.01432  0.00203  0.284 0.355 0.240  0.051
  427  0.0000 1.000  0.01425  0.00202  0.228 0.304 0.128  0.053
  428  0.0000 1.000  0.01423  0.00202  0.025 0.029 0.013  0.133
  429  0.0000 1.000  0.01409  0.00201  0.226 0.310 0.171  0.059
  430  0.0000 1.000  0.01407  0.00201  0.193 0.254 0.148  0.047
  431  0.0000 1.000  0.01401  0.00201  0.007 0.007 0.008  0.152
  432  0.0000 1.000  0.01398  0.00201  0.253 0.325 0.199  0.048
  433  0.0000 1.000  0.01395    0.002  0.224 0.303 0.247  0.051
  434  0.0000 1.000  0.01387    0.002  0.249 0.329 0.232  0.038
  435  0.0000 1.000  0.01376  0.00199  0.208 0.282 0.179  0.045
  436  0.0000 1.000  0.01367  0.00198  0.186 0.250 0.165  0.061
  437  0.0000 1.000  0.01365  0.00198  0.059 0.092 0.030  0.125
  438  0.0000 1.000  0.01351  0.00197  0.185 0.242 0.186  0.043
  439  0.0000 1.000   0.0135  0.00197  0.220 0.295 0.195  0.046
  440  0.0000 1.000  0.01345  0.00197  0.180 0.259 0.171  0.051
  441  0.0000 1.000   0.0134  0.00196  0.122 0.170 0.117  0.068
  442  0.0000 1.000  0.01329  0.00196  0.187 0.251 0.122  0.070
  443  0.0000 1.000  0.01322  0.00195  0.184 0.264 0.133  0.068
  444  0.0000 1.000  0.01316  0.00195  0.164 0.241 0.175  0.043
  445  0.0000 1.000  0.01311  0.00194  0.213 0.291 0.191  0.050
  446  0.0000 1.000  0.01305  0.00194  0.223 0.319 0.166  0.048
  447  0.0000 1.000  0.01297  0.00193  0.164 0.242 0.137  0.056
  448  0.0000 1.000  0.01295  0.00193  0.230 0.332 0.173  0.048
  449  0.0000 1.000  0.01287  0.00192  0.216 0.314 0.117  0.075
  450  0.0000 1.000  0.01284  0.00192  0.163 0.236 0.144  0.056
  451  0.0000 1.000  0.01275  0.00192  0.194 0.283 0.159  0.056
  452  0.0000 1.000  0.01269  0.00191  0.151 0.195 0.134  0.062
  453  0.0000 1.000  0.01265  0.00191  0.238 0.320 0.192  0.055
  454  0.0000 1.000  0.01258   0.0019  0.209 0.277 0.204  0.053
  455  0.0000 1.000  0.01256   0.0019  0.209 0.297 0.178  0.068
  456  0.0000 1.000  0.01254   0.0019  0.236 0.312 0.221  0.040
  457  0.0000 1.000  0.01249   0.0019  0.189 0.238 0.151  0.050
  458  0.0000 1.000  0.01247  0.00189  0.238 0.294 0.223  0.038
  459  0.0000 1.000  0.01235  0.00189  0.189 0.242 0.174  0.068
  460  0.0000 1.000  0.01233  0.00188  0.229 0.290 0.194  0.038
  461  0.0000 1.000  0.01227  0.00188  0.254 0.330 0.218  0.053
  462  0.0000 1.000  0.01219  0.00187  0.209 0.283 0.172  0.053
  463  0.0000 1.000  0.01217  0.00187  0.227 0.305 0.247  0.044
  464  0.0000 1.000  0.01212  0.00187  0.188 0.256 0.144  0.056
  465  0.0000 1.000  0.01209  0.00187  0.203 0.272 0.100  0.083
  466  0.0000 1.000  0.01192  0.00185  0.210 0.266 0.142  0.058
  467  0.0000 1.000  0.01187  0.00185  0.125 0.158 0.079  0.067
  468  0.0000 1.000  0.01183  0.00184  0.199 0.252 0.143  0.054
  469  0.0000 1.000   0.0118  0.00184  0.219 0.298 0.183  0.057
  470  0.0000 1.000  0.01177  0.00184  0.236 0.310 0.206  0.045
  471  0.0000 1.000  0.01168  0.00183  0.199 0.271 0.191  0.041
  472  0.0000 1.000  0.01167  0.00183  0.216 0.302 0.166  0.062
  473  0.0000 1.000   0.0116  0.00183  0.200 0.273 0.149  0.059
  474  0.0000 1.000  0.01153  0.00182  0.158 0.215 0.084  0.090
  475  0.0000 1.000  0.01146  0.00182  0.226 0.288 0.230  0.030
  476  0.0000 1.000  0.01133  0.00181  0.132 0.187 0.156  0.036
  477  0.0000 1.000  0.01126   0.0018  0.188 0.241 0.163  0.046
  478  0.0000 1.000   0.0112   0.0018  0.225 0.311 0.261  0.048
  479  0.0000 1.000  0.01117  0.00179  0.212 0.286 0.166  0.053
  480  0.0000 1.000  0.01112  0.00179  0.210 0.288 0.215  0.047
  481  0.0000 1.000  0.01108  0.00179  0.145 0.201 0.148  0.066
  482  0.0000 1.000  0.01107  0.00178  0.200 0.252 0.171  0.048
  483  0.0000 1.000    0.011  0.00178  0.200 0.261 0.159  0.059
  484  0.0000 1.000  0.01098  0.00178  0.112 0.159 0.065  0.089
  485  0.0000 1.000  0.01094  0.00177  0.210 0.284 0.195  0.042
  486  0.0000 1.000  0.01089  0.00177  0.262 0.339 0.321  0.039
  487  0.0000 1.000  0.01079  0.00176  0.235 0.322 0.214  0.033
  488  0.0000 1.000  0.01064  0.00175  0.201 0.262 0.191  0.047
  489  0.0000 1.000  0.01062  0.00175  0.161 0.245 0.158  0.061
  490  0.0000 1.000  0.01057  0.00174  0.177 0.222 0.142  0.075
  491  0.0000 1.000  0.01051  0.00174  0.163 0.216 0.181  0.057
  492  0.0000 1.000  0.01049  0.00174  0.222 0.293 0.218  0.032
  493  0.0000 1.000  0.01043  0.00173  0.167 0.240 0.175  0.055
  494  0.0000 1.000  0.01039  0.00173  0.120 0.182 0.076  0.080
  495  0.0000 1.000  0.01032  0.00172  0.175 0.260 0.122  0.069
  496  0.0000 1.000  0.01017  0.00171  0.226 0.304 0.212  0.036
  497  0.0000 1.000  0.01015  0.00171  0.126 0.165 0.118  0.065
  498  0.0000 1.000  0.01012  0.00171  0.200 0.272 0.238  0.042
  499  0.0000 1.000  0.01003   0.0017  0.130 0.153 0.121  0.066
  500  0.0000 1.000  0.009942  0.00169  0.233 0.314 0.248  0.032
  501  0.0000 1.000  0.009931  0.00169  0.164 0.248 0.182  0.045
  502  0.0000 1.000  0.009925  0.00169  0.200 0.273 0.233  0.033
  503  0.0000 1.000  0.009873  0.00169  0.204 0.260 0.212  0.041
  504  0.0000 1.000  0.009814  0.00168  0.206 0.288 0.219  0.043
  505  0.0000 1.000  0.009739  0.00167  0.205 0.282 0.222  0.038
  506  0.0000 1.000  0.009666  0.00167  0.154 0.237 0.162  0.043
  507  0.0000 1.000  0.009607  0.00166  0.053 0.069 0.044  0.092
  508  0.0000 1.000  0.009572  0.00166  0.160 0.235 0.174  0.059
  509  0.0000 1.000  0.009543  0.00166  0.225 0.315 0.234  0.042
  510  0.0000 1.000  0.009541  0.00166  0.121 0.164 0.148  0.048
  511  0.0000 1.000  0.009497  0.00165  0.142 0.209 0.095  0.076
  512  0.0000 1.000  0.009442  0.00165  0.191 0.272 0.233  0.037
  513  0.0000 1.000  0.009394  0.00164  0.192 0.253 0.218  0.033
  514  0.0000 1.000  0.009332  0.00164  0.171 0.227 0.202  0.039
  515  0.0000 1.000  0.009261  0.00163  0.178 0.252 0.190  0.048
  516  0.0000 1.000  0.009187  0.00163  0.186 0.263 0.125  0.068
  517  0.0000 1.000  0.009151  0.00162  0.162 0.239 0.098  0.068
  518  0.0000 1.000  0.009108  0.00162  0.219 0.287 0.240  0.038
  519  0.0000 1.000  0.009027  0.00161  0.223 0.305 0.205  0.039
  520  0.0000 1.000  0.008984  0.00161  0.167 0.235 0.166  0.047
  521  0.0000 1.000  0.008973  0.00161  0.202 0.283 0.224  0.033
  522  0.0000 1.000  0.008936   0.0016  0.129 0.182 0.137  0.046
  523  0.0000 1.000  0.008902   0.0016  0.197 0.292 0.202  0.046
  524  0.0000 1.000  0.008819  0.00159  0.199 0.280 0.157  0.042
  525  0.0000 1.000  0.008777  0.00159  0.174 0.231 0.185  0.039
  526  0.0000 1.000  0.00875  0.00159  0.172 0.249 0.164  0.056
  527  0.0000 1.000  0.008741  0.00159  0.189 0.271 0.226  0.033
  528  0.0000 1.000  0.008729  0.00158  0.172 0.234 0.218  0.036
  529  0.0000 1.000  0.008689  0.00158  0.212 0.276 0.270  0.026
  530  0.0000 1.000  0.008649  0.00158  0.198 0.270 0.219  0.033
  531  0.0000 1.000  0.008581  0.00157  0.155 0.206 0.164  0.046
  532  0.0000 1.000  0.008536  0.00157  0.206 0.281 0.256  0.034
  533  0.0000 1.000  0.008517  0.00157  0.161 0.214 0.177  0.046
  534  0.0000 1.000  0.008484  0.00156  0.187 0.259 0.225  0.035
  535  0.0000 1.000  0.008411  0.00156  0.211 0.257 0.207  0.038
  536  0.0000 1.000  0.008361  0.00155  0.174 0.246 0.169  0.054
  537  0.0000 1.000  0.008311  0.00155  0.168 0.232 0.181  0.049
  538  0.0000 1.000  0.008244  0.00154  0.201 0.267 0.237  0.041
  539  0.0000 1.000  0.008241  0.00154  0.101 0.121 0.074  0.091
  540  0.0000 1.000  0.008196  0.00154  0.134 0.181 0.149  0.048
  541  0.0000 1.000  0.008115  0.00153  0.145 0.198 0.170  0.046
  542  0.0000 1.000  0.008065  0.00152  0.234 0.291 0.288  0.028
  543  0.0000 1.000  0.008031  0.00152  0.180 0.244 0.188  0.042
  544  0.0000 1.000  0.008024  0.00152  0.152 0.209 0.202  0.040
  545  0.0000 1.000  0.007991  0.00152  0.093 0.137 0.116  0.064
  546  0.0000 1.000  0.007947  0.00151  0.093 0.141 0.108  0.057
  547  0.0000 1.000  0.007908  0.00151  0.147 0.212 0.159  0.052
  548  0.0000 1.000  0.007842   0.0015  0.193 0.240 0.251  0.030
  549  0.0000 1.000  0.007836   0.0015  0.183 0.260 0.247  0.038
  550  0.0000 1.000  0.007826   0.0015  0.174 0.245 0.234  0.034
  551  0.0000 1.000  0.007795   0.0015  0.181 0.241 0.215  0.036
  552  0.0000 1.000  0.007764  0.00149  0.135 0.174 0.182  0.043
  553  0.0000 1.000  0.00774  0.00149  0.182 0.210 0.231  0.035
  554  0.0000 1.000  0.00773  0.00149  0.236 0.310 0.303  0.027
  555  0.0000 1.000  0.007677  0.00149  0.190 0.243 0.222  0.037
  556  0.0000 1.000  0.007646  0.00148  0.172 0.226 0.206  0.032
  557  0.0000 1.000  0.007602  0.00148  0.234 0.304 0.295  0.030
  558  0.0000 1.000  0.007578  0.00148  0.232 0.326 0.269  0.038
  559  0.0000 1.000  0.007528  0.00147  0.067 0.103 0.081  0.080
  560  0.0000 1.000  0.00749  0.00147  0.216 0.290 0.249  0.031
  561  0.0000 1.000  0.007462  0.00147  0.208 0.280 0.255  0.036
  562  0.0000 1.000  0.007418  0.00146  0.215 0.317 0.259  0.040
  563  0.0000 1.000  0.007374  0.00146  0.184 0.268 0.211  0.035
  564  0.0000 1.000  0.00734  0.00145  0.154 0.231 0.151  0.041
  565  0.0000 1.000  0.007313  0.00145  0.036 0.069 0.030  0.090
  566  0.0000 1.000  0.007296  0.00145  0.190 0.282 0.285  0.044
  567  0.0000 1.000  0.007234  0.00144  0.130 0.188 0.178  0.039
  568  0.0000 1.000  0.007174  0.00144  0.144 0.232 0.162  0.060
  569  0.0000 1.000  0.007156  0.00144  0.167 0.240 0.193  0.042
  570  0.0000 1.000  0.007127  0.00143  0.170 0.236 0.195  0.055
  571  0.0000 1.000  0.007093  0.00143  0.183 0.248 0.196  0.050
  572  0.0000 1.000  0.007087  0.00143  0.162 0.249 0.180  0.050
  573  0.0000 1.000  0.007009  0.00142  0.190 0.276 0.223  0.036
  574  0.0000 1.000  0.006935  0.00141  0.134 0.216 0.135  0.081
  575  0.0000 1.000  0.006919  0.00141  0.146 0.198 0.156  0.050
  576  0.0000 1.000  0.006873  0.00141  0.104 0.146 0.138  0.041
  577  0.0000 1.000  0.006855   0.0014  0.177 0.250 0.239  0.033
  578  0.0000 1.000  0.00682   0.0014  0.155 0.241 0.142  0.062
  579  0.0000 1.000  0.006808   0.0014  0.175 0.271 0.225  0.043
  580  0.0000 1.000  0.006801   0.0014  0.111 0.175 0.108  0.070
  581  0.0000 1.000  0.006786   0.0014  0.103 0.133 0.135  0.048
  582  0.0000 1.000  0.006731  0.00139  0.147 0.219 0.202  0.041
  583  0.0000 1.000  0.006714  0.00139  0.066 0.113 0.137  0.070
  584  0.0000 1.000  0.00664  0.00138  0.149 0.190 0.207  0.037
  585  0.0000 1.000  0.006582  0.00138  0.132 0.185 0.184  0.035
  586  0.0000 1.000  0.006551  0.00137  0.101 0.148 0.109  0.063
  587  0.0000 1.000  0.006541  0.00137  0.120 0.181 0.127  0.045
  588  0.0000 1.000  0.006521  0.00137  0.184 0.248 0.192  0.035
  589  0.0000 1.000  0.006447  0.00136  0.112 0.154 0.141  0.048
  590  0.0000 1.000  0.00644  0.00136  0.148 0.191 0.188  0.045
  591  0.0000 1.000  0.006428  0.00136  0.091 0.114 0.110  0.049
  592  0.0000 1.000  0.006384  0.00136  0.152 0.227 0.188  0.050
  593  0.0000 1.000  0.006366  0.00135  0.159 0.225 0.201  0.036
  594  0.0000 1.000  0.006298  0.00135  0.141 0.185 0.180  0.045
  595  0.0000 1.000  0.006281  0.00134  0.116 0.166 0.154  0.053
  596  0.0000 1.000  0.00621  0.00134  0.101 0.156 0.148  0.057
  597  0.0000 1.000  0.006204  0.00134  0.031 0.048 0.033  0.105
  598  0.0000 1.000  0.006185  0.00133  0.112 0.174 0.138  0.051
  599  0.0000 1.000  0.006146  0.00133  0.108 0.169 0.187  0.055
  600  0.0000 1.000  0.006115  0.00133  0.139 0.219 0.178  0.041
  601  0.0000 1.000  0.006089  0.00132  0.181 0.268 0.243  0.046
  602  0.0000 1.000  0.006058  0.00132  0.133 0.230 0.184  0.075
  603  0.0000 1.000  0.006042  0.00132  0.127 0.196 0.186  0.064
  604  0.0000 1.000  0.006017  0.00132  0.119 0.152 0.165  0.060
  605  0.0000 1.000  0.005973  0.00131  0.077 0.109 0.100  0.062
  606  0.0000 1.000  0.005938  0.00131  0.117 0.175 0.153  0.043
  607  0.0000 1.000  0.005918   0.0013  0.121 0.179 0.167  0.044
  608  0.0000 1.000  0.005897   0.0013  0.147 0.203 0.218  0.038
  609  0.0000 1.000  0.005866   0.0013  0.117 0.160 0.156  0.055
  610  0.0000 1.000  0.005837   0.0013  0.161 0.224 0.220  0.038
  611  0.0000 1.000  0.005817  0.00129  0.127 0.170 0.195  0.039
  612  0.0000 1.000  0.00581  0.00129  0.165 0.234 0.226  0.042
  613  0.0000 1.000  0.005781  0.00129  0.136 0.183 0.186  0.055
  614  0.0000 1.000  0.005756  0.00129  0.067 0.107 0.099  0.067
  615  0.0000 1.000  0.005747  0.00129  0.151 0.193 0.193  0.041
  616  0.0000 1.000  0.00574  0.00129  0.051 0.083 0.064  0.102
  617  0.0000 1.000  0.005694  0.00128  0.162 0.237 0.218  0.032
  618  0.0000 1.000  0.005687  0.00128  0.109 0.156 0.150  0.040
  619  0.0000 1.000  0.005656  0.00128  0.167 0.242 0.237  0.042
  620  0.0000 1.000  0.00563  0.00127  0.170 0.241 0.263  0.040
  621  0.0000 1.000  0.005623  0.00127  0.068 0.104 0.116  0.071
  622  0.0000 1.000  0.005598  0.00127  0.119 0.159 0.146  0.051
  623  0.0000 1.000  0.005587  0.00127  0.169 0.248 0.237  0.040
  624  0.0000 1.000  0.005565  0.00127  0.140 0.201 0.177  0.051
  625  0.0000 1.000  0.005506  0.00126  0.136 0.197 0.146  0.047
  626  0.0000 1.000   0.0055  0.00126  0.149 0.208 0.178  0.042
  627  0.0000 1.000  0.005481  0.00126  0.114 0.170 0.152  0.047
  628  0.0000 1.000  0.005454  0.00125  0.117 0.172 0.172  0.039
  629  0.0000 1.000  0.005446  0.00125  0.140 0.210 0.206  0.045
  630  0.0000 1.000  0.005436  0.00125  0.172 0.253 0.242  0.032
  631  0.0000 1.000  0.005379  0.00124  0.145 0.235 0.193  0.037
  632  0.0000 1.000  0.005357  0.00124  0.167 0.259 0.244  0.031
  633  0.0000 1.000  0.005342  0.00124  0.166 0.255 0.235  0.044
  634  0.0000 1.000  0.005303  0.00124  0.095 0.152 0.134  0.073
  635  0.0000 1.000  0.005284  0.00123  0.129 0.200 0.170  0.043
  636  0.0000 1.000  0.005274  0.00123  0.038 0.047 0.043  0.087
  637  0.0000 1.000  0.005227  0.00123  0.094 0.142 0.119  0.037
  638  0.0000 1.000  0.005221  0.00123  0.050 0.076 0.069  0.074
  639  0.0000 1.000   0.0052  0.00122  0.112 0.163 0.202  0.042
  640  0.0000 1.000  0.005167  0.00122  0.151 0.215 0.230  0.034
  641  0.0000 1.000  0.00515  0.00122  0.157 0.211 0.219  0.039
  642  0.0000 1.000  0.005129  0.00121  0.146 0.205 0.219  0.033
  643  0.0000 1.000  0.005096  0.00121  0.168 0.244 0.256  0.031
  644  0.0000 1.000  0.005082  0.00121  0.122 0.161 0.165  0.036
  645  0.0000 1.000  0.005058  0.00121  0.101 0.147 0.110  0.055
  646  0.0000 1.000  0.005017   0.0012  0.047 0.070 0.075  0.053
  647  0.0000 1.000  0.004999   0.0012  0.117 0.173 0.164  0.036
  648  0.0000 1.000  0.004991   0.0012  0.128 0.206 0.183  0.044
  649  0.0000 1.000  0.004959  0.00119  0.110 0.162 0.177  0.043
  650  0.0000 1.000  0.004951  0.00119  0.088 0.145 0.151  0.060
  651  0.0000 1.000  0.004944  0.00119  0.111 0.174 0.183  0.057
  652  0.0000 1.000  0.004901  0.00119  0.156 0.249 0.246  0.029
  653  0.0000 1.000  0.004876  0.00118  0.155 0.256 0.260  0.032
  654  0.0000 1.000  0.004861  0.00118  0.098 0.161 0.124  0.050
  655  0.0000 1.000  0.004833  0.00118  0.129 0.201 0.189  0.035
  656  0.0000 1.000  0.004828  0.00118  0.177 0.269 0.231  0.032
  657  0.0000 1.000  0.004808  0.00118  0.136 0.196 0.203  0.033
  658  0.0000 1.000  0.004794  0.00117  0.193 0.299 0.284  0.028
  659  0.0000 1.000  0.004776  0.00117  0.128 0.203 0.183  0.039
  660  0.0000 1.000  0.004767  0.00117  0.122 0.194 0.187  0.040
  661  0.0000 1.000  0.004755  0.00117  0.154 0.234 0.228  0.030
  662  0.0000 1.000  0.00473  0.00117  0.129 0.186 0.183  0.043
  663  0.0000 1.000  0.004712  0.00116  0.137 0.216 0.192  0.054
  664  0.0000 1.000  0.004693  0.00116  0.111 0.181 0.153  0.050
  665  0.0000 1.000  0.004687  0.00116  0.125 0.208 0.156  0.059
  666  0.0000 1.000  0.004674  0.00116  0.127 0.206 0.187  0.035
  667  0.0000 1.000  0.004663  0.00116  0.004 0.012 0.005  0.166
  668  0.0000 1.000  0.004637  0.00116  0.066 0.108 0.102  0.064
  669  0.0000 1.000  0.004618  0.00115  0.109 0.162 0.174  0.049
  670  0.0000 1.000  0.004588  0.00115  0.133 0.188 0.199  0.045
  671  0.0000 1.000  0.004545  0.00114  0.185 0.278 0.294  0.033
  672  0.0000 1.000  0.004543  0.00114  0.137 0.216 0.191  0.041
  673  0.0000 1.000  0.004536  0.00114  0.142 0.192 0.184  0.042
  674  0.0000 1.000  0.004508  0.00114  0.133 0.198 0.224  0.041
  675  0.0000 1.000  0.004502  0.00114  0.168 0.246 0.242  0.026
  676  0.0000 1.000  0.004493  0.00114  0.132 0.206 0.197  0.050
  677  0.0000 1.000  0.004469  0.00113  0.088 0.156 0.148  0.043
  678  0.0000 1.000  0.004463  0.00113  0.118 0.175 0.139  0.049
  679  0.0000 1.000  0.004453  0.00113  0.134 0.219 0.193  0.035
  680  0.0000 1.000  0.004437  0.00113  0.154 0.215 0.187  0.043
  681  0.0000 1.000  0.004427  0.00113  0.100 0.151 0.109  0.065
  682  0.0000 1.000   0.0044  0.00113  0.149 0.231 0.258  0.032
  683  0.0000 1.000  0.004371  0.00112  0.133 0.217 0.233  0.030
  684  0.0000 1.000  0.004359  0.00112  0.099 0.163 0.171  0.033
  685  0.0000 1.000  0.004336  0.00112  0.132 0.216 0.211  0.038
  686  0.0000 1.000  0.004328  0.00112  0.123 0.196 0.169  0.041
  687  0.0000 1.000  0.004318  0.00111  0.112 0.181 0.170  0.049
  688  0.0000 1.000  0.004306  0.00111  0.063 0.123 0.111  0.047
  689  0.0000 1.000  0.004295  0.00111  0.151 0.266 0.260  0.033
  690  0.0000 1.000  0.004271  0.00111  0.078 0.109 0.149  0.033
  691  0.0000 1.000  0.004259  0.00111  0.163 0.258 0.234  0.037
  692  0.0000 1.000  0.004254  0.00111  0.099 0.156 0.139  0.047
  693  0.0000 1.000  0.004247  0.00111  0.101 0.160 0.149  0.045
  694  0.0000 1.000  0.004237   0.0011  0.138 0.199 0.194  0.037
  695  0.0000 1.000  0.00418   0.0011  0.145 0.214 0.226  0.027
  696  0.0000 1.000  0.004168   0.0011  0.150 0.214 0.242  0.027
  697  0.0000 1.000  0.004163  0.00109  0.127 0.193 0.173  0.046
  698  0.0000 1.000  0.004157  0.00109  0.119 0.192 0.171  0.037
  699  0.0000 1.000  0.004148  0.00109  0.143 0.236 0.228  0.045
  700  0.0000 1.000  0.004133  0.00109  0.171 0.285 0.251  0.033
  701  0.0000 1.000  0.004118  0.00109  0.106 0.194 0.154  0.050
  702  0.0000 1.000  0.004099  0.00109  0.123 0.198 0.174  0.045
  703  0.0000 1.000  0.004091  0.00109  0.098 0.159 0.151  0.036
  704  0.0000 1.000  0.004087  0.00108  0.066 0.108 0.106  0.060
  705  0.0000 1.000  0.004081  0.00108  0.134 0.209 0.187  0.043
  706  0.0000 1.000  0.004062  0.00108  0.128 0.210 0.188  0.036
  707  0.0000 1.000  0.004048  0.00108  0.112 0.189 0.165  0.041
  708  0.0000 1.000  0.00402  0.00108  0.163 0.276 0.253  0.033
  709  0.0000 1.000  0.003999  0.00107  0.097 0.171 0.145  0.061
  710  0.0000 1.000  0.00399  0.00107  0.129 0.201 0.202  0.031
  711  0.0000 1.000  0.003983  0.00107  0.111 0.188 0.170  0.049
  712  0.0000 1.000  0.00397  0.00107  0.090 0.151 0.117  0.043
  713  0.0000 1.000  0.003949  0.00107  0.065 0.087 0.089  0.048
  714  0.0000 1.000  0.003942  0.00107  0.045 0.058 0.062  0.057
