species,Protein,asymptote,mid,m,Tm,r2
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HA96_purN,0.3525639500691809,65.25854361363442,2075.83491711585,67.87861281183086,0.980969692121697
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAA4_GT50_12960,0.23922267478189224,61.27263228356618,1113.5277021736451,63.56330488486456,0.9659747810012674
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAA5_GT50_12405,4.823745019103187e-25,70.44967907164136,965.1813079382334,70.45326459171267,0.9264058577884099
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAA6_ligA,0.1353065010814067,74.79921032067024,9999.999999999605,74.97410235525408,0.9626247832346742
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAB3_addA,0.11140031634986809,65.41342031739099,883.4839908972697,66.66335712192802,0.9874829876093967
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAB5_GT50_12475,0.2392751983505799,64.1658304624061,1191.2404250659881,66.51249050795693,0.9755514483488708
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAD6_GT50_11210,0.0789284645274792,66.30679585894764,2456.0055544507554,66.62347886359295,0.9729018878185623
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAE0_GT50_13150,0.1809511387550051,61.55325069741504,3429.4707985394803,62.06232005426777,0.9543821584986557
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAE8_GT50_12655,0.4207708178217156,66.2815077362683,1040.9909771099976,75.09622187574026,0.949690133345928
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAG9_GT50_13370,0.10809615727912346,69.87713416960167,3545.169627291729,70.22796301020811,0.9791985115447004
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAH1_GT50_12815,0.04447352045981854,60.96590930002456,1239.0967182400577,61.25192119875007,0.9861832080730748
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAH8_GT50_13390,0.09534004420772585,70.89087991602275,4617.728156783488,71.13393141069636,0.9556989443534261
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAI8_GT50_13440,0.1857462782348539,69.8597076388164,2770.4958629632415,70.7019414555627,0.9525324305349538
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAJ1_GT50_11485,0.29258794773373,67.24410833411471,1613.2162068917391,69.81645845358734,0.9525295588287985
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAK3_GT50_13555,0.04148809315502262,58.27953042793851,2382.599333598066,58.412780696605786,0.9869220920942184
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAL3_argJ,0.2835578065868107,63.46253522301227,1170.6029167785416,66.4970817574332,0.9665105712919596
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAL7_GT50_11550,0.17060751117156142,64.4830887877231,2355.9399741253783,65.24327836487407,0.9785053975701495
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAL9_GT50_13660,0.06757432876414816,74.75384666774787,2168.6884676051286,75.13395131047315,0.9881418212057044
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAM0_GT50_13625,0.101993151372902,71.39615979466723,9999.99999999999,71.53955189137191,0.9906880138183161
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAM3_GT50_13155,0.04796857724877096,69.78840612536523,1096.0330872694078,70.24347116408273,0.9791682672331171
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAM5_fabH,0.19393421324875523,75.51430426306173,2198.381572272258,76.81704900522826,0.9363032888662742
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAN0_GT50_13180,0.172094321230345,64.06994454212663,2094.755700843442,64.91168689675678,0.9857372051879729
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAN4_GT50_13735,0.1277243657259121,69.50015248246456,898.7687573576495,71.12555719214527,0.9877010008445845
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAP2_GT50_13790,0.09358885356778474,75.10641551344065,9999.999999881113,75.26378421820839,0.9585984201912541
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAP4_GT50_13750,0.11203383047335892,57.65675368722547,3127.3280942233196,57.928619201412275,0.9733429691021213
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAP5_GT50_13265,0.23478764586248457,60.25419971433501,5942.896412841704,60.68820734830987,0.9884010280012333
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAP7_GT50_13815,0.07703880150203365,72.09692207528973,3094.247657188458,72.38971700325557,0.9099120922668837
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAR0_ppnK,0.12172792329610804,60.55085506852454,2527.740596398271,60.959364505773344,0.975557678129401
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAS5_GT50_13445,0.06497099125371297,67.50425151158784,764.4248871963682,68.34907656577437,0.969062795897038
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAU2_GT50_12010,0.1762480666176854,71.87382447517143,760.7418344411433,74.95280020422733,0.9577063272604082
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAV2_recX,0.11858583670458796,65.4739562359499,1545.8445440378443,66.24131615087467,0.9826931591977224
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAV3_GT50_14125,0.2089003574065658,62.38627266239091,889.8615063998241,64.85081399338141,0.9657233386136951
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAW2_GT50_14190,0.016796172256988175,65.8479927313035,1011.3704954680335,65.99487649177706,0.9903490668614467
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAW4_carB,0.19367787295675692,67.58072122692873,1118.632593645571,69.65155684889436,0.9363428561439958
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAX8_murB,0.14273812469605354,68.73441457319647,4161.051263063787,69.13208946312942,0.9853775241605878
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAX9_GT50_14270,0.03200213032175802,66.25854159385776,803.7554189114891,66.6258813622907,0.9897067279375343
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HAY9_GT50_12460,0.1529009310159578,66.91859243890731,2020.3566730726359,67.74652676838735,0.9960040734253792
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB04_GT50_13840,0.1574682774726815,72.73258037990558,4293.238448735091,73.2207822048666,0.9858223236016024
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB08_mtnW,0.15748903462890487,73.69473140164644,4952.685309524016,74.12664288394004,0.9135995942233308
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB11_GT50_12590,0.03190993316964463,65.5422693532548,983.105565094144,65.83395109483322,0.9915016527511364
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB13_GT50_14475,0.35841803343380685,71.76240066555778,8978.780970732152,72.60976975476443,0.9378470197907449
